chrom,chromStart,chromEnd,symbol,cell,rep,score,strand
chr4,24528774,24528841,DHX15,THP,B,10.027894680477,-
chr4,24528841,24528891,DHX15,THP,B,10.027894680477,-
chr4,40533649,40533740,RBM47,THP,B,5.14889380333566,-
chr4,75721303,75721383,G3BP2,THP,B,5.14889380333566,-
chr4,24519208,24519255,DHX15,THP,B,5.14889380333566,-
chr5,177152369,177152437,NSD1,THP,B,10.027894680477,+
chr5,138358010,138358065,KDM3B,THP,B,10.027894680477,+
chr5,97012433,97012553,LNPEP,THP,B,5.14889380333566,+
chr5,112844366,112844453,APC,THP,B,5.14889380333566,+
chr5,122786315,122786381,SNX2,THP,B,5.14889380333566,+
chr5,177206013,177206077,NSD1,THP,B,5.14889380333566,+
chr5,141602572,141602651,DIAPH1,THP,B,10.027894680477,-
chr5,94921787,94921882,MCTP1,THP,B,5.14889380333566,-
chr5,34182501,34182556,AC138409.2,THP,B,5.14889380333566,-
chr5,79490858,79490909,HOMER1,THP,B,5.14889380333566,-
chr5,32367092,32367131,ZFR,THP,B,5.14889380333566,-
chr6,37938356,37938502,ZFAND3,THP,B,5.14889380333566,+
chr6,73469923,73470051,MTO1,THP,B,5.14889380333566,+
chr6,42685753,42685877,UBR2,THP,B,5.14889380333566,+
chr6,36595886,36595986,SRSF3,THP,B,5.14889380333566,+
chr6,126197062,126197136,TRMT11,THP,B,5.14889380333566,+
chr6,108309264,108309321,AFG1L,THP,B,5.14889380333566,+
chr6,36724067,36724106,RAB44,THP,B,5.14889380333566,+
chr6,82210541,82210673,IBTK,THP,B,10.027894680477,-
chr6,96517331,96517348,UFL1-AS1,THP,B,10.027894680477,-
chr6,1928023,1928121,GMDS,THP,B,5.14889380333566,-
chr6,2180579,2180646,GMDS,THP,B,5.14889380333566,-
chr6,89678317,89678337,MDN1,THP,B,5.14889380333566,-
chr7,131482148,131482265,MKLN1,THP,B,14.8103005903039,+
chr7,66683812,66683895,AC027644.4|RABGEF1,THP,B,10.027894680477,+
chr7,18602719,18602837,HDAC9,THP,B,5.14889380333566,+
chr7,743218,743286,DNAAF5,THP,B,5.14889380333566,+
chr7,129418704,129418770,AHCYL2,THP,B,5.14889380333566,+
chr7,74668580,74668646,GTF2I,THP,B,5.14889380333566,+
chr7,30297846,30297912,ZNRF2,THP,B,5.14889380333566,+
chr7,77551008,77551068,PTPN12,THP,B,5.14889380333566,+
chr7,45052128,45052185,CCM2,THP,B,5.14889380333566,+
chr7,47559296,47559362,TNS3,THP,B,14.8103005903039,-
chr7,110727016,110727075,IMMP2L,THP,B,5.14889380333566,-
chr7,72670470,72670504,TYW1B,THP,B,5.14889380333566,-
chr7,135929181,135929197,MTPN,THP,B,5.14889380333566,-
chr8,25223325,25223407,DOCK5,THP,B,10.027894680477,+
chr8,23012814,23012843,RHOBTB2,THP,B,10.027894680477,+
chr8,99320238,99320356,VPS13B,THP,B,5.14889380333566,+
chr8,26443407,26443480,BNIP3L,THP,B,5.14889380333566,+
chr8,125217353,125217424,NSMCE2,THP,B,5.14889380333566,+
chr8,99165992,99166058,VPS13B,THP,B,5.14889380333566,+
chr8,99448704,99448724,VPS13B,THP,B,5.14889380333566,+
chr8,66845780,66845795,SGK3,THP,B,5.14889380333566,+
chr8,127863263,127863267,PVT1,THP,B,5.14889380333566,+
chr8,30785735,30785811,PPP2CB,THP,B,14.8103005903039,-
chr8,54096918,54096957,LYPLA1,THP,B,10.027894680477,-
chr8,129555990,129556080,CCDC26,THP,B,5.14889380333566,-
chr8,9139340,9139427,PPP1R3B,THP,B,5.14889380333566,-
chr8,56069045,56069105,RPS20,THP,B,5.14889380333566,-
chr8,124323009,124323054,TMEM65,THP,B,5.14889380333566,-
chr8,125032957,125032993,WASHC5,THP,B,5.14889380333566,-
chr9,6466986,6467059,UHRF2,THP,B,5.14889380333566,+
chr9,74997269,74997376,CARNMT1,THP,B,10.027894680477,-
chr9,92224501,92224608,IARS,THP,B,5.14889380333566,-
chr9,86317862,86317950,TUT7,THP,B,5.14889380333566,-
chrX,96968185,96968295,DIAPH2,THP,B,14.8103005903039,+
chrX,96967388,96967460,DIAPH2,THP,B,5.14889380333566,+
chrX,24158605,24158635,ZFX,THP,B,5.14889380333566,+
chrX,77686600,77686666,ATRX,THP,B,5.14889380333566,-
chrX,150827072,150827113,CD99L2,THP,B,5.14889380333566,-
chrY,13761261,13761320,ANOS2P,THP,B,5.14889380333566,+
chr17,4968323,4968406,CAMTA2,THP,B,400,-
chr16,106582,106634,NPRL3,THP,B,21.9374180157718,-
chr8,56958552,56958617,IMPAD1,THP,B,18.3461798991618,-
chr1,151644729,151644818,SNX27,THP,B,19.604918698556,+
chr1,35602269,35602316,PSMB2,THP,B,28.9622150582464,-
chr1,150222024,150222078,ANP32E,THP,B,19.604918698556,-
chr1,155184642,155184769,TRIM46,THP,B,14.5556764390175,+
chr10,7356504,7356549,SFMBT2,THP,B,21.7959071615975,-
chr12,119820497,119820515,CIT,THP,B,14.5556764390175,-
chr14,21379683,21379696,SUPT16H,THP,B,14.5556764390175,-
chr5,113014979,113015051,DCP2,THP,B,14.5556764390175,+
chr5,146487674,146487736,TCERG1,THP,B,14.5556764390175,+
chr5,131694955,131694985,FNIP1|AC008695.1,THP,B,14.5556764390175,-
chr9,123757433,123757510,DENND1A,THP,B,14.5556764390175,-
chr13,38362486,38362539,UFM1,THP,B,49.9733033440218,+
chr1,32173638,32173749,KPNA6,THP,B,28.8210230527068,+
chr1,35602316,35602337,PSMB2,THP,B,28.8210230527068,-
chr5,154817457,154817507,LARP1,THP,B,18.2044258336434,+
chr1,231785220,231785282,DISC1,THP,B,9.79125184335349,+
chr1,40082280,40082324,PPT1,THP,B,9.79125184335349,-
chr11,46638149,46638216,ATG13,THP,B,9.79125184335349,+
chr11,64934228,64934280,PPP2R5B,THP,B,9.79125184335349,+
chr11,77684288,77684379,RSF1,THP,B,9.79125184335349,-
chr11,116881308,116881389,SIK3,THP,B,9.79125184335349,-
chr12,50443620,50443686,LARP4,THP,B,9.79125184335349,+
chr13,46142421,46142511,LCP1,THP,B,9.79125184335349,-
chr14,21210050,21210143,HNRNPC,THP,B,21.6544106462594,-
chr16,30705240,30705280,SRCAP,THP,B,19.3721321270317,+
chr16,53748457,53748535,FTO,THP,B,9.79125184335349,+
chr16,70379103,70379167,ST3GAL2,THP,B,9.79125184335349,-
chr17,66809027,66809111,PRKCA,THP,B,9.79125184335349,+
chr17,62047686,62047719,MED13,THP,B,9.79125184335349,-
chr19,41891249,41891364,ARHGEF1,THP,B,19.3721321270317,+
chr19,2102010,2102080,AP3D1,THP,B,9.79125184335349,-
chr2,203343321,203343346,ABI2,THP,B,9.79125184335349,+
chr20,32118631,32118712,TM9SF4,THP,B,9.79125184335349,+
chr20,49682108,49682134,B4GALT5,THP,B,9.79125184335349,-
chr3,107808500,107808585,BBX,THP,B,9.79125184335349,+
chr5,66069895,66069975,ERBIN,THP,B,9.79125184335349,+
chr5,43147895,43147944,ZNF131,THP,B,9.79125184335349,+
chr5,159161522,159161612,RNF145,THP,B,9.79125184335349,-
chr5,138026889,138026950,FAM13B,THP,B,9.79125184335349,-
chr6,158508716,158508846,TULP4,THP,B,9.79125184335349,+
chr7,5737606,5737637,RNF216,THP,B,9.79125184335349,-
chr8,140390242,140390314,TRAPPC9,THP,B,9.79125184335349,-
chr9,128307669,128307700,TRUB2,THP,B,9.79125184335349,-
chrX,109641661,109641774,ACSL4,THP,B,28.6798329347458,-
chr16,2520062,2520161,AC093525.2|ATP6V0C,THP,B,400,+
chr1,39004449,39004511,AKIRIN1,THP,B,28.538636554704,+
chr10,62806794,62806888,ADO,THP,B,14.5727966963369,+
chr15,101176233,101176260,CHSY1,THP,B,14.5727966963369,-
chr17,29778806,29778839,SSH2,THP,B,14.5727966963369,-
chr19,2786624,2786690,THOP1,THP,B,14.5727966963369,+
chr4,57025399,57025510,POLR2B,THP,B,14.5727966963369,+
chr5,83052966,83053024,TMEM167A,THP,B,14.5727966963369,-
chr6,53267513,53267598,ELOVL5,THP,B,14.5727966963369,-
chr7,4769238,4769347,FOXK1,THP,B,21.5129040657967,+
chr16,2089246,2089398,PKD1,THP,B,35.4095482918245,-
chr12,45760865,45760937,ARID2,THP,B,19.1336473739318,+
chr3,11462358,11462462,ATG7,THP,B,19.1336473739318,+
chr7,5327113,5327189,TNRC18,THP,B,19.1336473739318,-
chr9,83661673,83661757,UBQLN1,THP,B,19.1336473739318,-
chr11,1275570,1275687,TOLLIP,THP,B,17.9209273411468,-
chr1,944462,944568,NOC2L,THP,B,21.3714067441487,-
chr22,46081051,46081074,MIRLET7BHG,THP,B,45.5600833754231,+
chr11,65426874,65426915,NEAT1,THP,B,52.2737293252358,+
chr1,26937594,26937713,NUDC,THP,B,4.92490472069815,+
chr1,212322782,212322863,PPP2R5A,THP,B,4.92490472069815,+
chr1,225026268,225026347,DNAH14,THP,B,4.92490472069815,+
chr1,169818666,169818733,C1orf112,THP,B,4.92490472069815,+
chr1,202363186,202363233,PPP1R12B,THP,B,4.92490472069815,+
chr1,204546164,204546207,MDM4,THP,B,4.92490472069815,+
chr1,31361767,31361809,ZCCHC17,THP,B,4.92490472069815,+
chr1,183504670,183504698,SMG7,THP,B,4.92490472069815,+
chr1,9728763,9728780,PIK3CD,THP,B,4.92490472069815,+
chr1,205740546,205740602,NUCKS1,THP,B,17.7791861032145,-
chr1,223841920,223842011,TP53BP2,THP,B,9.54881785352189,-
chr1,225403433,225403456,LBR,THP,B,9.54881785352189,-
chr1,42216688,42216816,FOXJ3,THP,B,4.92490472069815,-
chr1,169213728,169213806,NME7,THP,B,4.92490472069815,-
chr1,53766681,53766751,NDC1,THP,B,4.92490472069815,-
chr1,32634984,32635047,ZBTB8OS,THP,B,4.92490472069815,-
chr1,200661242,200661303,DDX59,THP,B,4.92490472069815,-
chr1,150222833,150222891,ANP32E,THP,B,4.92490472069815,-
chr1,119036137,119036194,WARS2,THP,B,4.92490472069815,-
chr1,246164280,246164330,SMYD3,THP,B,4.92490472069815,-
chr10,91949132,91949152,BTAF1,THP,B,17.7791861032145,+
chr10,101383866,101383997,BTRC,THP,B,4.92490472069815,+
chr10,102588896,102589008,SUFU,THP,B,4.92490472069815,+
chr10,96993517,96993588,LCOR,THP,B,4.92490472069815,+
chr10,22674925,22674971,PIP4K2A,THP,B,9.54881785352189,-
chr10,102036998,102037058,ARMH3,THP,B,4.92490472069815,-
chr10,35040103,35040160,CUL2,THP,B,4.92490472069815,-
chr10,21793936,21793962,DNAJC1,THP,B,4.92490472069815,-
chr11,65433377,65433408,NEAT1,THP,B,52.1329982877922,+
chr11,3893230,3893300,STIM1,THP,B,4.92490472069815,+
chr11,68926719,68926776,IGHMBP2,THP,B,4.92490472069815,+
chr11,119210431,119210471,CBL,THP,B,4.92490472069815,+
chr11,72815863,72815896,ATG16L2,THP,B,4.92490472069815,+
chr11,108205255,108205341,NPAT,THP,B,9.54881785352189,-
chr11,86057519,86057589,PICALM,THP,B,9.54881785352189,-
chr11,9255013,9255080,DENND5A,THP,B,4.92490472069815,-
chr11,1282470,1282522,TOLLIP,THP,B,4.92490472069815,-
chr11,62822041,62822058,STX5,THP,B,4.92490472069815,-
chr12,42354113,42354262,PPHLN1,THP,B,4.92490472069815,+
chr12,51963244,51963322,ACVR1B,THP,B,4.92490472069815,+
chr12,27595805,27595871,PPFIBP1,THP,B,4.92490472069815,+
chr12,12722103,12722149,CDKN1B,THP,B,4.92490472069815,+
chr12,601501,601553,NINJ2,THP,B,9.54881785352189,-
chr12,109942068,109942089,GIT2,THP,B,9.54881785352189,-
chr12,92775509,92775596,EEA1,THP,B,4.92490472069815,-
chr12,68929984,68930070,CPM,THP,B,4.92490472069815,-
chr12,124786921,124786990,SCARB1,THP,B,4.92490472069815,-
chr12,57075550,57075612,NEMP1,THP,B,4.92490472069815,-
chr12,123291068,123291124,SBNO1,THP,B,4.92490472069815,-
chr12,123217212,123217261,MPHOSPH9,THP,B,4.92490472069815,-
chr12,936005,936050,RAD52,THP,B,4.92490472069815,-
chr12,57074547,57074585,NEMP1,THP,B,4.92490472069815,-
chr12,57074585,57074610,NEMP1,THP,B,4.92490472069815,-
chr12,57074200,57074218,NEMP1,THP,B,4.92490472069815,-
chr13,40881789,40881851,TPTE2P5,THP,B,4.92490472069815,-
chr13,110664441,110664477,CARS2,THP,B,4.92490472069815,-
chr14,60135885,60135951,PCNX4,THP,B,4.92490472069815,+
chr14,58261979,58262035,PSMA3,THP,B,4.92490472069815,+
chr14,31006827,31006889,STRN3,THP,B,14.3492509257913,-
chr14,20451030,20451122,OSGEP,THP,B,9.54881785352189,-
chr14,31306426,31306512,HEATR5A,THP,B,4.92490472069815,-
chr14,23030867,23030938,PSMB5,THP,B,4.92490472069815,-
chr14,21418826,21418871,CHD8,THP,B,4.92490472069815,-
chr14,63632076,63632098,WDR89,THP,B,4.92490472069815,-
chr14,91051625,91051646,RPS6KA5,THP,B,4.92490472069815,-
chr14,63632098,63632116,WDR89,THP,B,4.92490472069815,-
chr15,49276774,49276885,GALK2,THP,B,4.92490472069815,+
chr15,80104803,80104907,ZFAND6,THP,B,4.92490472069815,+
chr15,40009607,40009711,EIF2AK4,THP,B,4.92490472069815,+
chr15,25012800,25012892,SNHG14,THP,B,4.92490472069815,+
chr15,42603182,42603255,STARD9,THP,B,4.92490472069815,+
chr15,25703323,25703431,ATP10A,THP,B,4.92490472069815,-
chr15,58722291,58722357,ADAM10,THP,B,4.92490472069815,-
chr15,63155223,63155262,RPS27L,THP,B,4.92490472069815,-
chr15,90664234,90664247,CRTC3-AS1,THP,B,4.92490472069815,-
chr16,22008199,22008242,MOSMO,THP,B,9.54881785352189,+
chr16,79011502,79011602,WWOX,THP,B,4.92490472069815,+
chr16,24211991,24212067,PRKCB,THP,B,4.92490472069815,+
chr16,24165015,24165077,PRKCB,THP,B,4.92490472069815,+
chr16,68278000,68278056,SLC7A6,THP,B,4.92490472069815,+
chr16,17380240,17380278,XYLT1,THP,B,9.54881785352189,-
chr16,56417341,56417476,AMFR,THP,B,4.92490472069815,-
chr16,18813987,18814003,SMG1,THP,B,4.92490472069815,-
chr17,30503059,30503153,GOSR1,THP,B,9.54881785352189,+
chr17,30844145,30844200,ATAD5,THP,B,9.54881785352189,+
chr17,2818334,2818432,RAP1GAP2,THP,B,4.92490472069815,+
chr17,29511243,29511316,TAOK1,THP,B,4.92490472069815,+
chr17,31198946,31198986,NF1,THP,B,4.92490472069815,+
chr17,10016686,10016751,GAS7,THP,B,18.8889933651894,-
chr17,45044721,45044774,DCAKD,THP,B,9.54881785352189,-
chr17,64543042,64543135,SMURF2,THP,B,4.92490472069815,-
chr17,73059780,73059863,SLC39A11,THP,B,4.92490472069815,-
chr17,10075445,10075511,GAS7,THP,B,4.92490472069815,-
chr17,3834675,3834726,NCBP3,THP,B,4.92490472069815,-
chr17,39293484,39293534,FBXL20,THP,B,4.92490472069815,-
chr18,32115211,32115291,RNF138,THP,B,9.54881785352189,+
chr18,36893232,36893370,KIAA1328,THP,B,4.92490472069815,+
chr18,56903423,56903494,WDR7,THP,B,4.92490472069815,+
chr18,21776216,21776253,MIB1,THP,B,4.92490472069815,+
chr18,46883909,46883982,PIAS2,THP,B,4.92490472069815,-
chr18,21595282,21595354,ESCO1,THP,B,4.92490472069815,-
chr19,11094105,11094184,LDLR,THP,B,4.92490472069815,+
chr19,49121324,49121390,PPFIA3,THP,B,4.92490472069815,+
chr19,40460282,40460363,BLVRB,THP,B,4.92490472069815,-
chr19,16432841,16432871,EPS15L1,THP,B,4.92490472069815,-
chr19,35890865,35890889,NFKBID,THP,B,4.92490472069815,-
chr2,65016615,65016675,SLC1A4,THP,B,24.6746896282889,+
chr2,161235945,161236021,TANK,THP,B,18.8889933651894,+
chr2,128115118,128115195,UGGT1,THP,B,9.54881785352189,+
chr2,71410465,71410598,ZNF638,THP,B,4.92490472069815,+
chr2,197708547,197708602,AC011997.1,THP,B,4.92490472069815,+
chr2,55282981,55283015,PRORSD1P,THP,B,4.92490472069815,+
chr2,131486645,131486732,MZT2A,THP,B,17.7791861032145,-
chr2,36981178,36981289,HEATR5B,THP,B,9.54881785352189,-
chr2,138482751,138482785,AC114763.1,THP,B,9.54881785352189,-
chr2,55379830,55379956,CCDC88A,THP,B,4.92490472069815,-
chr2,25438226,25438330,DTNB,THP,B,4.92490472069815,-
chr2,99595474,99595549,AFF3,THP,B,4.92490472069815,-
chr2,171123045,171123103,TLK1,THP,B,4.92490472069815,-
chr2,9507741,9507782,ADAM17,THP,B,4.92490472069815,-
chr2,25811258,25811296,ASXL2,THP,B,4.92490472069815,-
chr2,61437747,61437779,USP34,THP,B,4.92490472069815,-
chr2,61274427,61274444,USP34,THP,B,4.92490472069815,-
chr20,54219312,54219393,PFDN4,THP,B,14.3492509257913,+
chr20,25655650,25655719,ZNF337-AS1,THP,B,9.54881785352189,+
chr20,50545779,50545856,PTPN1,THP,B,4.92490472069815,+
chr20,63725778,63725846,ZGPAT,THP,B,4.92490472069815,+
chr20,44974094,44974155,STK4,THP,B,4.92490472069815,+
chr20,6778303,6778354,BMP2,THP,B,4.92490472069815,+
chr20,32392106,32392122,ASXL1,THP,B,4.92490472069815,+
chr20,47333962,47334014,ZMYND8,THP,B,4.92490472069815,-
chr20,38429143,38429167,SNHG17,THP,B,4.92490472069815,-
chr21,37481307,37481355,DYRK1A,THP,B,4.92490472069815,+
chr21,32710136,32710253,SYNJ1,THP,B,9.54881785352189,-
chr21,36844471,36844505,HLCS,THP,B,4.92490472069815,-
chr22,31163721,31163744,RNF185,THP,B,4.92490472069815,+
chr3,4532377,4532443,ITPR1,THP,B,18.8889933651894,+
chr3,188268035,188268157,LPP,THP,B,4.92490472069815,+
chr3,190570573,190570646,IL1RAP,THP,B,4.92490472069815,+
chr3,128314347,128314417,EEFSEC,THP,B,4.92490472069815,+
chr3,196700241,196700301,PIGX,THP,B,4.92490472069815,+
chr3,32744888,32744922,CNOT10,THP,B,4.92490472069815,+
chr3,14437915,14437942,SLC6A6,THP,B,4.92490472069815,+
chr3,32744922,32744947,CNOT10,THP,B,4.92490472069815,+
chr3,121471643,121471754,POLQ,THP,B,4.92490472069815,-
chr3,57684694,57684774,DENND6A,THP,B,4.92490472069815,-
chr3,41904368,41904434,ULK4,THP,B,4.92490472069815,-
chr3,185665942,185666003,IGF2BP2,THP,B,4.92490472069815,-
chr4,173271430,173271509,GALNT7,THP,B,4.92490472069815,+
chr4,25385959,25386027,ANAPC4,THP,B,4.92490472069815,+
chr4,55412094,55412136,TMEM165,THP,B,4.92490472069815,+
chr4,139153610,139153694,ELF2,THP,B,9.54881785352189,-
chr4,13409807,13409892,RAB28,THP,B,4.92490472069815,-
chr4,102736543,102736620,MANBA,THP,B,4.92490472069815,-
chr4,168467797,168467873,DDX60L,THP,B,4.92490472069815,-
chr5,36992810,36992855,NIPBL,THP,B,9.54881785352189,+
chr5,140425266,140425381,ANKHD1|ANKHD1-EIF4EBP3,THP,B,4.92490472069815,+
chr5,149556398,149556499,ARHGEF37,THP,B,4.92490472069815,+
chr5,173023170,173023254,ATP6V0E1,THP,B,4.92490472069815,+
chr5,154804449,154804529,LARP1,THP,B,4.92490472069815,+
chr5,177207293,177207362,NSD1,THP,B,4.92490472069815,+
chr5,134858574,134858625,C5orf24,THP,B,4.92490472069815,+
chr5,176508419,176508467,FAF2,THP,B,4.92490472069815,+
chr5,142127020,142127056,NDFIP1,THP,B,4.92490472069815,+
chr5,112817117,112817145,APC,THP,B,4.92490472069815,+
chr5,112817145,112817172,APC,THP,B,4.92490472069815,+
chr5,131474383,131474420,RAPGEF6|AC008695.1,THP,B,9.54881785352189,-
chr5,131474420,131474436,AC008695.1|RAPGEF6,THP,B,9.54881785352189,-
chr5,36703986,36704056,AC008957.1,THP,B,4.92490472069815,-
chr5,132924783,132924843,AFF4,THP,B,4.92490472069815,-
chr6,21018927,21019044,CDKAL1,THP,B,4.92490472069815,+
chr6,157058578,157058668,ARID1B,THP,B,4.92490472069815,+
chr6,151067290,151067324,MTHFD1L,THP,B,4.92490472069815,+
chr6,135460153,135460243,AHI1,THP,B,4.92490472069815,-
chr6,42443297,42443384,TRERF1,THP,B,4.92490472069815,-
chr6,107922449,107922534,SEC63,THP,B,4.92490472069815,-
chr6,158776442,158776505,EZR,THP,B,4.92490472069815,-
chr6,110680692,110680755,CDK19,THP,B,4.92490472069815,-
chr6,110812039,110812097,CDK19,THP,B,4.92490472069815,-
chr6,42744619,42744647,TBCC,THP,B,4.92490472069815,-
chr7,11041834,11041905,PHF14,THP,B,18.8889933651894,+
chr7,22855706,22855770,SNHG26,THP,B,9.54881785352189,+
chr7,8020138,8020263,GLCCI1,THP,B,4.92490472069815,+
chr7,92019699,92019779,AKAP9,THP,B,4.92490472069815,+
chr7,151073299,151073311,SLC4A2,THP,B,4.92490472069815,+
chr7,33053601,33053716,NT5C3A,THP,B,4.92490472069815,-
chr7,148879757,148879813,EZH2,THP,B,4.92490472069815,-
chr7,55540336,55540371,VOPP1,THP,B,4.92490472069815,-
chr8,127998407,127998467,PVT1,THP,B,14.3492509257913,+
chr8,23012843,23012877,RHOBTB2,THP,B,9.54881785352189,+
chr8,38951487,38951506,PLEKHA2,THP,B,9.54881785352189,+
chr8,94865700,94865790,INTS8,THP,B,4.92490472069815,+
chr8,60727111,60727201,CHD7,THP,B,4.92490472069815,+
chr8,48027485,48027508,UBE2V2,THP,B,4.92490472069815,+
chr8,95007762,95007784,NDUFAF6,THP,B,4.92490472069815,+
chr8,95007742,95007762,NDUFAF6,THP,B,4.92490472069815,+
chr8,42523449,42523532,SLC20A2,THP,B,18.8889933651894,-
chr8,140413312,140413448,TRAPPC9,THP,B,4.92490472069815,-
chr8,116726225,116726328,EIF3H,THP,B,4.92490472069815,-
chr8,104490480,104490578,LRP12,THP,B,4.92490472069815,-
chr8,98563687,98563763,STK3,THP,B,4.92490472069815,-
chr8,22856687,22856738,PEBP4,THP,B,4.92490472069815,-
chr9,128329370,128329436,COQ4,THP,B,9.54881785352189,+
chr9,122998115,122998220,RABGAP1,THP,B,4.92490472069815,+
chr9,92553618,92553697,CENPP,THP,B,4.92490472069815,+
chr9,131209332,131209393,NUP214,THP,B,4.92490472069815,+
chr9,133053555,133053596,GTF3C5,THP,B,4.92490472069815,+
chr9,26939343,26939360,PLAA,THP,B,4.92490472069815,-
chrX,134835067,134835132,FAM122C,THP,B,4.92490472069815,+
chrX,71381253,71381309,TAF1,THP,B,4.92490472069815,+
chrX,48810640,48810682,HDAC6,THP,B,4.92490472069815,+
chrX,3668321,3668455,PRKX,THP,B,4.92490472069815,-
chrX,77713107,77713211,ATRX,THP,B,4.92490472069815,-
chrX,77734350,77734419,ATRX,THP,B,4.92490472069815,-
chrX,40137498,40137557,BCOR,THP,B,4.92490472069815,-
chr11,65426703,65426756,NEAT1,THP,B,72.255386305166,+
chr17,41691569,41691641,EIF1,THP,B,48.4247544069861,+
chr2,210007365,210007520,RPE,THP,B,24.5333844325076,+
chr10,32009860,32009943,KIF5B,THP,B,21.0884322699358,-
chr6,75237790,75237891,COX7A2,THP,B,38.1370640127091,-
chr1,202727805,202727905,KDM5B,THP,B,17.6374421334455,-
chr16,89471181,89471202,ANKRD11,THP,B,17.6374421334455,-
chr3,9893567,9893591,JAGN1,THP,B,17.6374421334455,+
chr9,127813918,127813946,FPGS,THP,B,17.6374421334455,+
chr9,99132663,99132748,TGFBR1,THP,B,44.8560800616142,+
chr17,63593575,63593667,DCAF7,THP,B,18.6378750605473,+
chrX,150865426,150865539,CD99L2,THP,B,18.6378750605473,-
chr1,171579826,171579873,PRRC2C,THP,B,34.5636623977537,+
chr1,112967130,112967203,SLC16A1-AS1,THP,B,14.1212085775532,+
chr1,150575079,150575130,MCL1,THP,B,14.1212085775532,-
chr1,31042806,31042818,PUM1,THP,B,14.1212085775532,-
chr2,74505057,74505176,PCGF1,THP,B,14.1212085775532,-
chr22,35294615,35294704,HMGXB4,THP,B,14.1212085775532,+
chr3,127034754,127034782,PLXNA1,THP,B,14.1212085775532,+
chr4,86974212,86974223,AFF1,THP,B,14.1212085775532,+
chr1,40267392,40267439,ZMPSTE24,THP,B,17.4956922834436,+
chr19,810030,810079,PTBP1,THP,B,17.4956922834436,+
chr1,200969414,200969480,KIF21B,THP,B,24.2507972205522,-
chr19,45855454,45855582,SYMPK,THP,B,24.2507972205522,-
chr1,26781765,26781809,ARID1A,THP,B,20.8054856581175,+
chr1,150386305,150386321,RPRD2,THP,B,18.6401112297725,+
chr1,150386296,150386305,RPRD2,THP,B,18.6401112297725,+
chr1,156779748,156779801,PRCC,THP,B,9.30033854157181,+
chr1,44869074,44869189,EIF2B3,THP,B,9.30033854157181,-
chr10,74525663,74525730,ADK,THP,B,9.30033854157181,+
chr12,50748518,50748623,DIP2B,THP,B,9.30033854157181,+
chr12,116681699,116681762,AC125603.2,THP,B,9.30033854157181,+
chr12,123291699,123291799,SBNO1,THP,B,18.6401112297725,-
chr14,102911336,102911448,TRAF3,THP,B,18.6401112297725,+
chr14,81496670,81496763,SEL1L,THP,B,9.30033854157181,-
chr14,77506895,77506988,SPTLC2,THP,B,9.30033854157181,-
chr15,75340587,75340672,COMMD4,THP,B,9.30033854157181,+
chr16,23067991,23068030,USP31,THP,B,18.6401112297725,-
chr17,35350877,35350985,SLFN11,THP,B,9.30033854157181,-
chr17,19952479,19952555,AKAP10,THP,B,9.30033854157181,-
chr18,57483779,57483798,ONECUT2,THP,B,9.30033854157181,+
chr18,12824128,12824220,PTPN2,THP,B,9.30033854157181,-
chr18,12815504,12815573,PTPN2,THP,B,9.30033854157181,-
